source,kanji,reading
JMDict,鷺笛,サギフエ
JMDict,桜鯛,サクラダイ
JMDict,ファジー制御,ファジィせいぎょ
JMDict,ファジィ制御,ファジーせいぎょ
JMDict,皐月鱒,サツキマス
JMDict,胡荽,こにし
JMDict,鯯,サッパ
JMDict,拶双魚,サッパ
JMDict,飯借,ママカリ
JMDict,飯借,ままかり
JMDict,東雲坂田鮫,シノノメサカタザメ
JMDict,白舵木,シロカジキ
JMDict,銭鱮,ゼニタナゴ
JMDict,香華,こうばな
JMDict,縞泥鰌,シマドジョウ
JMDict,縞河豚,シマフグ
JMDict,組合せ,くみあわせ
JMDict,ＦＡＸモデム,ファックス・モデム
JMDict,ＦＡＸモデム,ファックスモデム
JMDict,白檀,ビャクダン
JMDict,宇都宮線,うつのみやせん
JMDict,千年鯛,センネンダイ
JMDict,宇都宮大学,うつのみやだいがく
JMDict,宇都宮美術館,うつのみやびじゅつかん
JMDict,薔薇鱮,バラタナゴ
JMDict,薔薇鰱,バラタナゴ
JMDict,鷹の羽鯛,タカノハダイ
JMDict,擲石,いしなご
JMDict,高鮠,タカハヤ
JMDict,ＰＲＩＣＥＤＯＷＮ,プライスダウン
JMDict,ＰＲＩＣＥＤＯＷＮ,プライス・ダウン
JMDict,鰖,タカベ
JMDict,月輪,がちりん
JMDict,田諸子,タモロコ
JMDict,潤目,ウルメ
JMDict,祝いごと,はぎごと
JMDict,祝事,はぎごと
JMDict,祝い事,はぎごと
JMDict,達磨鮫,ダルマザメ
JMDict,扁豆,ヒラマメ
JMDict,扁豆,ひらまめ
JMDict,レンズ豆,レンズマメ
JMDict,月輪熊,つきのわぐま
JMDict,月の輪熊,ツキノワグマ
JMDict,月輪熊,ツキノワグマ
JMDict,潤目鰯,ウルメイワシ
JMDict,土吹,ツチフキ
JMDict,ＵＨＴ,ユー・エイチ・ティー
JMDict,ＵＨＴ,ユー・エッチ・ティー
JMDict,錘鰤,ツムブリ
JMDict,鰓張り,エラばり
JMDict,えら張り,エラばり
JMDict,エラ張り,えらばり
JMDict,手長水天狗,テナガミズテング
JMDict,二人宛,ふたりずつ
JMDict,亀甲獣骨文字,きっこうじゅうこつもじ
JMDict,二人づつ,ふたりずつ
JMDict,二人ずつ,ふたりづつ
JMDict,跳鯊,トビハゼ
JMDict,荏原製作所,えばらせいさくしょ
JMDict,虎鱚,トラギス
JMDict,雌豚,メスブタ
JMDict,荏原製作所,えばらせいさくじょ
JMDict,那辺加,ナベカ
JMDict,似鯉,ニゴイ
JMDict,鋸エイ,のこぎりえい
JMDict,鋸えい,のこぎりエイ
JMDict,鋸鱝,のこぎりエイ
JMDict,鋸鱏,のこぎりエイ
JMDict,鋸えい,ノコギリエイ
JMDict,鋸エイ,ノコギリエイ
JMDict,鋸鱝,ノコギリエイ
JMDict,鋸鱏,ノコギリエイ
JMDict,尻たぶ,しりこぶた
JMDict,尻臀,しりたぶら
JMDict,尻たぶ,しりたぶら
JMDict,尻臀,しりたぶ
JMDict,瓶子草,ヘイシソウ
JMDict,煮頃鮒,ニゴロブナ
JMDict,似五郎鮒,ニゴロブナ
JMDict,似五郎鮒,にごろぶな
JMDict,鼠鯒,ネズミゴチ
JMDict,蝮,マムシ
JMDict,沼鯥,ヌマムツ
JMDict,杪欏,ヘゴ
JMDict,桫欏,ヘゴ
JMDict,二条鯖,ニジョウサバ
JMDict,丸八,マルハチ
JMDict,フラッシュＲＯＭ,フラッシュロム
JMDict,原子力安全・保安院,げんしりょくあんぜんほあんいん
JMDict,眼鏡黐之魚,メガネモチノウオ
JMDict,木生羊歯,もくせいシダ
JMDict,田虫,タムシ
JMDict,頑癬,タムシ
JMDict,木生シダ,もくせいしだ
JMDict,偽黒筋銀宝,にせくろすじぎんぽ
JMDict,偽黒筋銀宝,ニセクロスジギンポ
JMDict,緑虫,ミドリムシ
JMDict,萌芽更新,ぼうがこうしん
JMDict,海月,クラゲ
JMDict,水母,クラゲ
JMDict,８００,はっぴゃく
JMDict,八〇〇,はっぴゃく
JMDict,８００,やお
JMDict,八〇〇,やお
JMDict,フリーＵＮＩＸ,フリーユニックス
JMDict,蠟管,ロウかん
JMDict,ろう管,ロウかん
JMDict,蝋管,ロウかん
JMDict,ロウ管,ろうかん
JMDict,ペポ南瓜,ペポカボチャ
JMDict,達,ダチ
JMDict,素麺南瓜,ソウメンカボチャ
JMDict,素麺南瓜,そうめんカボチャ
JMDict,岩袋,イワブクロ
JMDict,虫喰い,ムシクイ
JMDict,虫食い,ムシクイ
JMDict,蜘蛛膜下出血,くもまくかしゅっけつ
JMDict,姫沙魚,ヒメハゼ
JMDict,えらが張る,エラがはる
JMDict,鰓が張る,エラがはる
JMDict,鰤擬,ブリモドキ
JMDict,エラが張る,えらがはる
JMDict,からす麦,カラスむぎ
JMDict,烏麦,カラスむぎ
JMDict,カラス麦,からすむぎ
JMDict,からす麦,カラスムギ
JMDict,カラス麦,カラスムギ
JMDict,烏麦,カラスムギ
JMDict,脹脛,ふくらはぎ
JMDict,エラ骨,さいこつ
JMDict,えら骨,さいこつ
JMDict,鰓骨,エラぼね
JMDict,えら骨,エラぼね
JMDict,エラ骨,えらぼね
JMDict,葉鰧,ハオコゼ
JMDict,葉虎魚,ハオコゼ
JMDict,歯鰹,ハガツオ
JMDict,白鰱,ハクレン
JMDict,虫螻,ムシケラ
JMDict,虫けら,ムシケラ
JMDict,砂蚕,ごかい
JMDict,工合,ぐわい
JMDict,具合,ぐわい
JMDict,蛆虫,ウジむし
JMDict,うじ虫,ウジむし
JMDict,ウジ虫,うじむし
JMDict,ウジ虫,ウジムシ
JMDict,蛆虫,ウジムシ
JMDict,うじ虫,ウジムシ
JMDict,薔薇笛鯛,バラフエダイ
JMDict,薔薇鯥,バラムツ
JMDict,雛諸子,ヒナモロコ
JMDict,姫虎魚,ヒメオコゼ
JMDict,金バエ,キンバエ
JMDict,金蠅,キンバエ
JMDict,青蠅,キンバエ
JMDict,青蝿,キンバエ
JMDict,金蝿,キンバエ
JMDict,姫鯛,ヒメダイ
JMDict,青蝿,きんばえ
JMDict,滑々,ヌメヌメ
JMDict,滑滑,ヌメヌメ
JMDict,身回品,みのまわりひん
JMDict,ソウダガツオ属,そうだがつおぞく
JMDict,宗太鰹属,ソウダガツオぞく
JMDict,酒糟,さけかす
JMDict,琵琶湖大鯰,ビワコオオナマズ
JMDict,鳳凰樹,ホウオウボク
JMDict,鳳凰木,ホウオウボク
JMDict,鳳凰樹,ほうおうぼく
JMDict,産霊,むすひ
JMDict,産魂,むすひ
JMDict,ブータブルＣＤＲＯＭ,ブータブルシーディーロム
JMDict,豊年蝦,ホウネンエビ
JMDict,琵琶鰉,ビワヒガイ
JMDict,蓬莱羊歯,ホウライシダ
JMDict,船守り,ふなもり
JMDict,翫具箱,おもちゃばこ
JMDict,猩々蝿,ショウジョウバエ
JMDict,猩猩蝿,ショウジョウバエ
JMDict,猩々蠅,ショウジョウバエ
JMDict,猩猩蠅,ショウジョウバエ
JMDict,不鯛,ブダイ
JMDict,武鯛,ブダイ
JMDict,北極狐,ホッキョクギツネ
JMDict,船虫,フナムシ
JMDict,彼程,あれほど
JMDict,布袋蘭,ほていらん
JMDict,布袋蘭,ホテイラン
JMDict,桶柑,タンカン
JMDict,短柑,タンカン
JMDict,坊主沙魚,ボウズハゼ
JMDict,ＴＰＯ,ティー・ピー・オー
JMDict,ブート時に,ブートときに
JMDict,敦盛草,アツモリソウ
JMDict,越後屋,えちごや
JMDict,屁っ放り虫,ヘッピリムシ
JMDict,舟脚,せんきゃく
JMDict,船足,せんきゃく
JMDict,舟足,せんきゃく
JMDict,豹,ヒョウ
JMDict,風来舵木,フウライカジキ
JMDict,千鳥草,チドリソウ
JMDict,袋鰻,フクロウナギ
JMDict,振袖魚,フリソデウオ
JMDict,雀の槍,スズメノヤリ
JMDict,兵児鮎,へこあゆ
JMDict,兵児鮎,ヘコアユ
JMDict,猿田彦の命,さるたひこのみこと
JMDict,蛇銀宝,へびぎんぽ
JMDict,蛇銀宝,ヘビギンポ
JMDict,田芥子,タガラシ
JMDict,田芥,タガラシ
JMDict,望遠魚,ボウエンギョ
JMDict,蓬莱鱛,ホウライエソ
JMDict,ＶＲ,ブイ・アール
JMDict,御嶽,うたき
JMDict,本染分倍良,ホンソメワケベラ
JMDict,御岳,うたき
JMDict,ＶＲＭＬ,ブイ・アール・エム・エル
JMDict,四色牌,スーソーパイ
JMDict,風船鰻,フウセンウナギ
JMDict,ＶＩ,ブイ・アイ
JMDict,作り茸,ツクリタケ
JMDict,Ｖ．ＦＣ,ブイエフシー
JMDict,Ｖ．ＦＣ,ブイ・エフ・シー
JMDict,上海共同租界,シャンハイきょうどうそかい
JMDict,韓服,ハンボッ
JMDict,芥子,ケシ
JMDict,罌粟,ケシ
JMDict,ＶＭ,ブイ・エム
JMDict,白牌,はくパイ
JMDict,マイケルソン・モーリーの実験,マイケルソンモーリーのじっけん
JMDict,躄魚,イザリウオ
JMDict,ＶＬＳＩ,ブイ・エル・エス・アイ
JMDict,ＶＯＤ,ブイ・オー・ディー
JMDict,ＶＣＰＩ,ブイ・シー・ピー・アイ
JMDict,紅袴,くれないのはかま
JMDict,ＶＧＡ,ブイ・ジー・エー
JMDict,気懈い,けだるい
JMDict,気怠い,けだるい
JMDict,ＶＢ,ブイ・ビー
JMDict,ＶＢＡ,ブイ・ビー・エー
JMDict,外構え,がいこう
JMDict,行灯袴,あんどんばかま
JMDict,屁ひり虫,ヘヒリムシ
JMDict,屁放虫,ヘヒリムシ
JMDict,放屁虫,ヘヒリムシ
JMDict,ブラウザー戦争,ブラウザせんそう
JMDict,屁放虫,へひりむし
JMDict,蟹漁,カニりょう
JMDict,カニ漁,かにりょう
JMDict,ＤＤＩ,ディー・ディー・アイ
JMDict,ｄｄＩ,ディー・ディー・アイ
JMDict,ｄｄＩ,ディーディーアイ
JMDict,冠物,かぶりもの
JMDict,ゴロ新聞,ごろしんぶん
JMDict,ＢＳＬ,ビー・エス・エル
JMDict,ごろ新聞,ゴロしんぶん
JMDict,横須賀線,よこすかせん
JMDict,都草,ミヤコグサ
JMDict,百脈根,ミヤコグサ
JMDict,百脈根,みやこぐさ
JMDict,燕千鳥,ツバメチドリ
JMDict,ＭＴＧ,エム・ティー・ジー
JMDict,海松菜,ミルナ
JMDict,ブロードバンドＬＡＮ,ブロードバンドラン
JMDict,山椿,ヤマツバキ
JMDict,陸鹿尾菜,オカヒジキ
JMDict,薮椿,ヤブツバキ
JMDict,藪椿,ヤブツバキ
JMDict,真鯒,マゴチ
JMDict,初鼓,はつづつみ
JMDict,鱒之介,ますのすけ
JMDict,狢藻,ムジナモ
JMDict,鱒之介,マスノスケ
JMDict,鱒の介,マスノスケ
JMDict,ヒマラヤ雪の下,ヒマラヤユキノシタ
JMDict,斑たるみ,マダラタルミ
JMDict,斑樽見,マダラタルミ
JMDict,一四日,じゅうよっか
JMDict,１４日,じゅうよっか
JMDict,２４日,にじゅうよっか
JMDict,二四日,にじゅうよっか
JMDict,２４日,にじゅうよにち
JMDict,二四日,にじゅうよにち
JMDict,防已,ツヅラフジ
JMDict,葛藤,ツヅラフジ
JMDict,２４日,にじゅうよんにち
JMDict,二四日,にじゅうよんにち
JMDict,丸青目鱛,マルアオメエソ
JMDict,水魚,ミズウオ
JMDict,三又槍魚,ミツマタヤリウオ
JMDict,青眼狗母魚,アオメエソ
JMDict,水餃子,すいギョーザ
JMDict,ヒマラヤ杉,ヒマラヤスギ
JMDict,杉毒蛾,スギドクガ
JMDict,疣鯛,イボダイ
JMDict,疣鯛,エボダイ
JMDict,雀の稗,スズメノヒエ
JMDict,箕作柄長提灯鮟鱇,みつくりえながちょうちんあんこう
JMDict,箕作柄長提灯鮟鱇,ミツクリエナガチョウチンアンコウ
JMDict,杉の葉壁蝨,スギノハダニ
JMDict,杉の葉壁蝨,すぎのはだに
JMDict,緑河豚,ミドリフグ
JMDict,西洋箱柳,セイヨウハコヤナギ
JMDict,八色鳥,ヤイロチョウ
JMDict,猩猩草,ショウジョウソウ
JMDict,蚯蚓鯊,ミミズハゼ
JMDict,夜香木,ヤコウボク
JMDict,ホウ酸だんご,ホウサンダンゴ
JMDict,南鮪,ミナミマグロ
JMDict,一等鯛,イットウダイ
JMDict,ヤシ科,やしか
JMDict,椰子科,ヤシか
JMDict,麦突,ムギツク
JMDict,女鯒,メゴチ
JMDict,元肥,きひ
JMDict,元肥え,きひ
JMDict,プライマリＤＮＳサーバ,プライマリディーエンエスサーバ
JMDict,パラゴムの木,パラゴムノキ
JMDict,藪枯,ヤブカラシ
JMDict,藪枯らし,ヤブカラシ
JMDict,薮枯らし,ヤブカラシ
JMDict,半ドン,はんどん
JMDict,藪枯,やぶからし
JMDict,半どん,はんドン
JMDict,雪冠杉,セッカンスギ
JMDict,アラスカ目抜,アラスカメヌケ
JMDict,藪枯,ヤブガラシ
JMDict,藪枯らし,ヤブガラシ
JMDict,薮枯らし,ヤブガラシ
JMDict,藪枯,やぶがらし
JMDict,宮部岩魚,ミヤベイワナ
JMDict,プラグ＆プレー,プラグアンドプレー
JMDict,三井寺歩行虫,ミイデラゴミムシ
JMDict,三井寺芥虫,ミイデラゴミムシ
JMDict,蔓穂,ツルボ
JMDict,灸羽田,ヤイトハタ
JMDict,百合鴎,ユリカモメ
JMDict,百合鴎,ゆりかもめ
JMDict,其の場逃れ,そのばのがれ
JMDict,立浪草,タツナミソウ
JMDict,立浪草,たつなみそう
JMDict,山の神,ヤマノカミ
JMDict,洋種山牛蒡,ヨウシュヤマゴボウ
JMDict,洋種山牛蒡,ようしゅやまごぼう
JMDict,子守蛙,コモリガエル
JMDict,笑翡翠,わらいかわせみ
JMDict,笑い翡翠,わらいかわせみ
JMDict,笑い川蝉,ワライカワセミ
JMDict,笑翡翠,ワライカワセミ
JMDict,笑い翡翠,ワライカワセミ
JMDict,鉄砲魚,テッポウウオ
JMDict,笑い鴎,ワライカモメ
JMDict,槍鱮,ヤリタナゴ
JMDict,四つ目魚,ヨツメウオ
JMDict,錻力,ブリキ
JMDict,鉄葉,ブリキ
JMDict,土栗,ツチグリ
JMDict,檸檬鮫,レモンザメ
JMDict,梛筏,ナギイカダ
JMDict,浪人鯵,ロウニンアジ
JMDict,ヨーロッパ大鯰,ヨーロッパオオナマズ
JMDict,蘇枋,すおう
JMDict,蘇芳,すおう
JMDict,蘇方,すおう
JMDict,蘇枋,スオウ
JMDict,蘇芳,スオウ
JMDict,蘇方,スオウ
JMDict,蝶豆,チョウマメ
JMDict,プリエンプティブ式のマルチタスキング,プリエンプティブしきのマルチタスキング
JMDict,黄鯝魚,ワタカ
JMDict,腸香,ワタカ
JMDict,野襤褸菊,ノボロギク
JMDict,毒麦,ドクムギ
JMDict,ヨウ化物,ようかぶつ
JMDict,沃化物,ヨウかぶつ
JMDict,鰐鱛,ワニエソ
JMDict,ヨウ素価,ようそか
JMDict,鼠坊,ネズッポ
JMDict,沃素価,ヨウそか
JMDict,姫萩,ヒメハギ
JMDict,ＧＫ,ジー・ケー
JMDict,高ビー,タカビー
JMDict,樹肌,こはだ
JMDict,樸,きはだ
JMDict,木皮,きはだ
JMDict,樹肌,きはだ
JMDict,ＰＫ,ピー・ケー
JMDict,ワニトカゲギス目,わにとかげぎすもく
JMDict,鰐蜥蜴鱚目,ワニトカゲギスもく
JMDict,手型千鳥,テガタチドリ
JMDict,手形千鳥,テガタチドリ
JMDict,藁苞,わらすぼ
JMDict,藁苞,ワラスボ
JMDict,ガラパゴス陸イグアナ,ガラパゴスリクイグアナ
JMDict,象亀,ゾウガメ
JMDict,石南花,シャクナゲ
JMDict,石楠花,シャクナゲ
JMDict,鰹の塩辛,カツオのしおから
JMDict,石楠花,しゃくなげ
JMDict,かつおの塩辛,カツオのしおから
JMDict,ブラシの木,ブラシノキ
JMDict,カツオの塩辛,かつおのしおから
JMDict,楢茸,ナラタケ
JMDict,秋田蕗,アキタブキ
JMDict,犀鳥,サイチョウ
JMDict,夜光貝,ヤコウガイ
JMDict,桧扇貝,ヒオウギガイ
JMDict,狗母魚,エソ
JMDict,砑螺貝,つめたがい
JMDict,津免多貝,つめたがい
JMDict,砑螺貝,ツメタガイ
JMDict,津免多貝,ツメタガイ
JMDict,虎斑木兎,とらふずく
JMDict,虎斑木菟,トラフズク
JMDict,虎斑木兎,トラフズク
JMDict,木食い虫,キクイムシ
JMDict,蠧,キクイムシ
JMDict,木蠹虫,キクイムシ
JMDict,木喰い虫,キクイムシ
JMDict,木食虫,キクイムシ
JMDict,木喰虫,キクイムシ
JMDict,蠹,キクイムシ
JMDict,きくい虫,キクイムシ
JMDict,木蠧虫,キクイムシ
JMDict,姫花蜂,ヒメハナバチ
JMDict,楊子魚,ヨウジウオ
JMDict,未草,ヒツジグサ
JMDict,パン一,パンイチ
JMDict,仁座鯛,にざだひ
JMDict,仁座鯛,ニザダイ
JMDict,ＶＸ,ブイ・エックス
JMDict,船食虫,フナクイムシ
JMDict,雀の鉄砲,スズメノテッポウ
JMDict,缶バッジ,かんバッチ
JMDict,木通,アケビ
JMDict,通草,アケビ
JMDict,缶バッチ,かんバッジ
JMDict,通草,あけび
JMDict,蔓苔桃,ツルコケモモ
JMDict,囉音,ラおん
JMDict,ラ音,らおん
JMDict,真旗魚,マカジキ
JMDict,真梶木,マカジキ
JMDict,吠陀,いだ
JMDict,韋陀,ヴェーダ
JMDict,吠陀,ヴェーダ
JMDict,韋陀,ベーダ
JMDict,吠陀,ベーダ
JMDict,匂菫,ニオイスミレ
JMDict,慈姑,クワイ
JMDict,柔,ヤワ
JMDict,和,ヤワ
JMDict,王蟲,おうむ
JMDict,目旗魚,メカジキ
JMDict,眼旗魚,メカジキ
JMDict,眼梶木,メカジキ
JMDict,目梶木,メカジキ
JMDict,烏帽子鳥,エボシドリ
JMDict,鉄アレイ,てつあれい
JMDict,鉄亜鈴,てつアレイ
JMDict,四角豆,シカクマメ
JMDict,竜宮の使い,リュウグウノツカイ
JMDict,ファシスタ党,ファシストとう
JMDict,ファシスト党,ファシスタとう
JMDict,燐化水素,リンかすいそ
JMDict,リン化水素,りんかすいそ
JMDict,ＥＥカメラ,イー・イー・カメラ
JMDict,木の葉木菟,コノハヅク
JMDict,木の葉木菟,コノハズク
JMDict,水上,みなかみ
JMDict,燐酸アンモニウム,リンさんアンモニウム
JMDict,リン酸アンモニウム,りんさんアンモニウム
JMDict,ウェルター級,ウエルターきゅう
JMDict,ウエルター級,ウェルターきゅう
JMDict,燐酸塩,リンさんえん
JMDict,リン酸塩,りんさんえん
JMDict,燐酸コデイン,リンさんコデイン
JMDict,リン酸コデイン,りんさんコデイン
JMDict,プログレッシブＪＰＥＧ,プログレッシブジェーペッグ
JMDict,金雀児,エニシダ
JMDict,金雀枝,エニシダ
JMDict,木蓮,モクレン
JMDict,木蘭,モクレン
JMDict,葛藤科,ツヅラフジか
JMDict,ツヅラフジ科,つづらふじか
JMDict,ＬＳＩ,エル・エス・アイ
JMDict,ＬＬ,エル・エル
JMDict,ＪＤ,ジェイディー
JMDict,ＪＤ,ジェー・ディー
JMDict,ＪＣ,ジェイシー
JMDict,ＪＣ,ジェー・シー
JMDict,ＪＳ,ジェイエス
JMDict,ＪＳ,ジェー・エス
JMDict,ＬＰ,エル・ピー
JMDict,過ヨウ素酸,かようそさん
JMDict,過沃素酸,かヨウそさん
